id,workstream,title,status,priority,type,mode,coverage,utility,dependencies,parent,merged_into,gate,object_question,scope,corpus_refs,truth_engine,renard,result_path,next_action
INV-078,W6,Fonds Marianne et financement étatique de la contre-influence : anatomie complète,CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-08_POST_INV143,"Quels flux financiers, décisions de sélection, bénéficiaires, objectifs, livrables, contrôles, conflits d’intérêts ou irrégularités documentés composent le Fonds Marianne, et quelles preuves permettent de distinguer financement public de contre-influence, dysfonctionnement de gouvernance, favoritisme, commandement éditorial, opération politique et effet ?","France, Fonds Marianne 2021–2026. Reconstituer création, gouvernance, crédits, appels/sélection, bénéficiaires et montants, objectifs/livrables, contrôles administratifs, parlementaires ou judiciaires, conflits d’intérêts et suites. Tracer financeur -> décisionnaire -> bénéficiaire -> prestation/livrable -> contrôle -> conséquence. Gardes : funding != command ; irregularity != corruption ; selection_failure != political_tasking ; beneficiary_output != state_editorial_control ; allegation != proof ; investigation != guilt ; public_funding != censorship ; expenditure != political_effect. Alimenter INV-144.",A002:212051560.qui-fabrique-lautorite-du-vrai;A039:198659211.opposition-controlee-anatomie-dun;A072:186844276.tristan-mendes-france-la-machine,DELIVERY_PASS_R3P1,NO,INV-078_RUN_HANDOFF.md,"NONE — CLOSED; public counter-discourse funding, selection/governance failures and beneficiary-output issues established; direct state editorial tasking, final criminal guilt and causal political/electoral effect not established; route terminal delta to INV-144."
INV-079,W6,"Associations et prestataires subventionnés pour lutter contre désinformation, haine ou radicalisation",CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_POST_INV045,"Quels financements, subventions, marchés ou partenariats publics soutiennent en France et dans l’UE des associations ou prestataires chargés de lutter contre la désinformation, la haine ou la radicalisation, quels objectifs, livrables, critères de sélection, contrôles et voies de recours sont documentés, et jusqu’où ces flux créent-ils capacité, accès, délégation ou influence sans confondre financement public, commandement éditorial, modération, censure et effet politique ?","France/UE 2018–2026. Étudier des dispositifs publics documentables de subvention, appel à projets ou marché visant prévention de la radicalisation, lutte contre haine/discrimination, éducation aux médias ou lutte contre désinformation. Tracer autorité financeuse, base du programme, bénéficiaire, montant lorsque public, objet/livrables, critères, reporting/évaluation, éventuelle relation avec plateformes ou autorités et effet observable. Exclure Fonds Marianne comme objet principal (INV-078) et certification fact-checkers déjà traitée par INV-045. Gardes : funding != command ; grant != procurement ; service_contract != editorial_control ; monitoring != removal ; public_support != censorship ; output != political_effect ; overlap != coordination. Alimenter INV-088 et INV-144.",A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A039:198659211.opposition-controlee-anatomie-dun;A072:186844276.tristan-mendes-france-la-machine,DELIVERY_PASS_R3P1,NO,INV-079_RUN_HANDOFF.md,NONE — CLOSED; public funding/capacity ecosystem established; generalized editorial/moderation command and political/electoral causal effect not established; route terminal delta to INV-088 and INV-144.
INV-080,W6,"Sanction administrative sans condamnation judiciaire : gel des avoirs, expulsions, interdictions, réputation et seuil de preuve",CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_2215,"Dans quels cas des autorités administratives peuvent-elles imposer ou provoquer gel d’avoirs, interdiction, expulsion, restriction de droits ou autre sanction matérielle sans condamnation pénale préalable, avec quel standard de preuve, quels recours et quelles conséquences, et quelles preuves permettent de distinguer mesure de police ou de sécurité légalement fondée, erreur ou disproportion, coercition politique et instrumentalisation intentionnelle ?","France/Europe 2015–2026, avec comparateurs uniquement lorsqu’ils sont juridiquement isomorphes. Tracer autorité, base juridique, déclencheur, éléments de preuve, standard applicable, contradictoire, durée, mesure imposée, contrôle juridictionnel, recours/correction et effets matériels/politiques. Priorité aux gels/sanctions administratives, interdictions, expulsions ou restrictions prononcées sans condamnation pénale préalable. Gardes : administrative_measure != criminal_guilt ; legality != legitimacy ; allegation != proof ; sanction != political_motive ; institutional_effect != electoral_effect ; judicial_review != proof_of_initial_bad_faith.",A006:209222653.du-narratif-a-lingerence-le-seuil;A087:182502562.la-justice-spectrale-lere-du-bannissement,DELIVERY_PASS_R3P1,NO,INV-080_RUN_HANDOFF.md,NONE — CLOSED; preventive administrative powers and judicial controls established case-specifically; general partisan instrumentalization and electoral effect not established; route terminal delta to INV-129.
INV-081,W7,Propriété réelle des médias français : reconstruire les chiffres sans reprendre 9 milliardaires/80-90 % sans dénominateur,CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,POST_PILOT_DYNAMIC_SELECTION_2026-09-06,"Quelle est la concentration réelle de la propriété et du contrôle des médias d'information français, selon des dénominateurs explicites et comparables (audience, diffusion, chiffre d'affaires, titres/chaînes/sites et contrôle capitalistique), et que permettent réellement de conclure ces mesures sur le pluralisme sans confondre propriété, audience et contrôle éditorial ?","France, état actuel et trajectoire 2010–2026 lorsque les séries sont comparables. Identifier bénéficiaires effectifs/groupes de contrôle, périmètre des actifs d'information, parts selon plusieurs dénominateurs explicites, service public et indépendants, changements de propriété et limites méthodologiques. Tester spécifiquement les slogans '9 milliardaires' et '80–90 %' sans accepter un pourcentage sans univers, date et métrique. Exclure l'inférence automatique propriété -> ligne éditoriale, qui relève d'INV-082.",A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A014:202848231.lecart-legalitelegitimite-la-signature;A022:199655164.le-verrou-28-recours-au-493-57-dabstention;A025:199654938.medias-censure-et-desinformation;A036:199422722.la-caste-parasite-qui-gouverne-la;A049:193809543.audiovisuel-public-anatomie-dune;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-081_RUN_HANDOFF.md,NONE — CLOSED; output available to INV-082 and INV-095 when their other dependencies are satisfied.
INV-082,W7,Concentration économique versus concentration éditoriale : quelle causalité peut réellement être démontrée ?,CLOSED,P1,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-081;INV-085,,,DEPENDENCIES_DONE,"Dans quelle mesure la concentration économique et capitalistique des médias se traduit-elle réellement par une concentration éditoriale observable, par quels mécanismes documentés, et quelles preuves permettent de distinguer capacité structurelle, sélection éditoriale, intervention ou tasking, alignement émergent et contrôle causal ?","Synthèse stricte des dépendances fermées INV-081 et INV-085, centrée sur la France et sur les mécanismes effectivement couverts par leurs deltas terminaux. Comparer uniquement les arêtes isomorphes entre propriété/financement, capacité d'accès, sélection des sujets, autorité éditoriale et contrôle externe. Aucune nouvelle collecte web ni nouveau run Truth Engine. Gardes : economic_concentration != editorial_concentration ; ownership != editorial_command ; funding != topic_tasking ; selection_asymmetry != owner_causation ; shared_output != coordination ; reach != persuasion ; editorial_effect != electoral_effect.",A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A049:193809543.audiovisuel-public-anatomie-dune;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN_BY_DESIGN,NO,INV-082_RUN_HANDOFF.md,NONE — CLOSED; economic concentration and editorial selection established separately; generalized ownership/funding -> editorial-control causality not established; route bounded delta to INV-133.
INV-083,W7,"Dépendances économiques des rédactions : propriétaires, annonceurs, abonnements, subventions, plateformes",MERGED,P1,MERGED,MERGED,SUBSTANTIAL_PRIOR,HIGH,,INV-081,INV-081,N/A,,,A025:199654938.medias-censure-et-desinformation;A049:193809543.audiovisuel-public-anatomie-dune;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,Traité comme axe/cas dans INV-081; aucun run séparé.
INV-084,W7,"AFP, Reuters, AP : pouvoir des agences sur la définition de l’agenda informationnel",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-10_POST_INV028-R1,"Comment AFP, Reuters et AP transforment-ils événements, sources et choix éditoriaux en dépêches massivement reprises, et quelles preuves permettent de mesurer leur pouvoir d'agenda sans confondre centralité de source, coordination, cadrage, persuasion et effet politique ?","France et espace informationnel européen, principalement 2019–2026, avec comparaison entre agences et médias clients. Tracer événement/source -> sélection/vérification/cadrage de l'agence -> dépêche -> reprise/syndication -> exposition -> agenda/cadrage aval -> effet éventuel. Prioriser archives de dépêches, corrections, métadonnées de reprise, analyses de contenu et études d'agenda-setting. Gardes : common sourcing != coordination ; syndication != tasking ; framing != falsehood ; exposure != persuasion ; agenda effect != vote effect.",A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A008:208733314.la-fabrique-de-la-menace-comment,DELIVERY_PASS_R3P1,NO,INV-084_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-085,W7,Sélection des sujets avant même leur traitement : pouvoir éditorial en amont du verdict,CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_POST_INV079,"Comment les rédactions, fact-checkers et organisations de vérification sélectionnent-ils les sujets, affirmations ou événements à traiter avant toute conclusion, quels critères, rôles éditoriaux, signaux d'audience ou contraintes institutionnelles sont documentés, et quelles preuves permettent de distinguer agenda éditorial ordinaire, biais de sélection systématique, influence économique/institutionnelle et contrôle externe ?","France/Europe 2019–2026, avec comparateurs internationaux seulement pour des politiques éditoriales isomorphes. Prioriser politiques publiques de sélection des sujets/claims, chartes éditoriales, rôles des éditeurs, critères d'intérêt public/viralité/impact, mécanismes de suggestion ou monitoring, corrections et indépendance déclarée. Tester séparément sélection du sujet, cadrage, verdict et distribution. Ne pas inférer propriété/financement -> sélection sans arête documentée. Gardes : selection != verdict ; agenda != censorship ; ownership != editorial_command ; funding != topic_tasking ; omission != suppression ; correlation != causal_control. Alimenter INV-082 et INV-068.",A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A008:208733314.la-fabrique-de-la-menace-comment;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-085_RUN_HANDOFF.md,NONE — CLOSED; upstream selection gate and relative systematic selection differences established; generalized owner/funder/state/platform topic command and political/electoral causal effect not established; route terminal delta to INV-082 and INV-068.
INV-086,W7,"Plateaux d’experts et pluralisme artificiel : sélection, cadrage, composition et fenêtres d’Overton",MERGED,P1,MERGED,MERGED,SUBSTANTIAL_PRIOR,HIGH,,INV-085,INV-085,N/A,,,A008:208733314.la-fabrique-de-la-menace-comment;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,Traité comme axe/cas dans INV-085; aucun run séparé.
INV-087,W7,"Sondages comme technologie d’influence : formulation, publication, horse-race politics, effets d’entraînement",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-09_POST_INV097-R1,"Dans quelle mesure la conception, la formulation, la publication et le cadrage médiatique des sondages politiques modifient-ils les perceptions, préférences, comportements stratégiques ou votes, et quelles preuves permettent de distinguer mesure de l’opinion, effet d’information, bandwagon/underdog, agenda-setting, biais méthodologique et effet électoral causal ?","France/UE, 2012–2026, avec comparateurs internationaux uniquement lorsque les méthodes causales sont directement transposables. Tracer commanditaire/financeur -> questionnaire, échantillon, mode, redressement et choix de publication -> cadrage/horse-race et amplification médiatique -> exposition -> perception des chances/viabilité -> participation, vote stratégique ou préférence -> éventuel effet électoral. Prioriser Commission des sondages, textes et décisions, données méthodologiques publiées, expériences randomisées/quasi-expérimentales, réplications et méta-analyses. Gardes : sondage != création d’opinion ; erreur de sondage != manipulation ; biais méthodologique != intention ; publication != tasking ; corrélation != effet ; bandwagon déclaré != vote changé ; horse-race framing != résultat électoral ; non-publication != suppression sans preuve ; commanditaire != contrôle du résultat.",A059:191154925.pourquoi-les-electeurs-francais-votent,DELIVERY_PASS_R3P1,NO,INV-087_RUN_HANDOFF.md,NONE — CLOSED; polls can change viability information and behavior case-specifically; generalized intentional manipulation and causal winner change not established; reopen only on causal France/EU vote/outcome evidence or authenticated tasking.
INV-088,W7,Fact-checking comme infrastructure de qualification : consolidation des enquêtes existantes,CLOSED,P1,SYNTHESIS,SYNTHESIS,SUBSTANTIAL_PRIOR,HIGH,INV-045;INV-079;INV-089;INV-090;INV-091,,,CORE_MISSION_V2_SYNTHESIS_SELECTED_2026-09-10_POST_INV095-R1,"Dans quelle mesure les dispositifs de certification et de financement, les signaleurs de confiance, les décisions de modération/visibilité et les systèmes de recommandation composent-ils une infrastructure de qualification capable de modifier l'exposition à des contenus politiques, et quelles preuves permettent de distinguer gate procédural, décision de plateforme, tasking étatique, biais systémique, censure et effet politique ?","Synthèse stricte des dépendances fermées INV-045, INV-079, INV-089, INV-090 et INV-091, centrée sur la France/UE et leurs mécanismes effectivement établis. Tracer certification/financement -> capacité ou accès ; signalement prioritaire -> examen -> décision plateforme -> restriction/recours ; règle/recommandation -> exposition -> attitude/comportement/effet. Aucune collecte web ni run Truth Engine. Gardes : certification != autorité universelle ; financement != commandement ; trusted_flagger != ordre de retrait ; décision plateforme != décision étatique ; restriction != censure partisane ; ranking != manipulation ; exposition != persuasion ; persuasion != effet électoral.",A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A072:186844276.tristan-mendes-france-la-machine,NOT_RUN_BY_DESIGN,NO,INV-088_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-089,W7,Trusted flaggers et intermédiaires de modération : pouvoir sans responsabilité directe,CLOSED,P1,CASE,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,INV-088,,CORE_MISSION_V2_SELECTED_2026-09-08_POST_INV059-R1,"Quels acteurs sont qualifiés de trusted flaggers ou intermédiaires de modération en France/UE, par quels mécanismes leurs signalements influencent-ils priorisation, retrait, déréférencement ou réduction de visibilité, quelles garanties et voies de recours s’appliquent, et quelles preuves permettent de distinguer signalement, décision de plateforme, action étatique et effet politique réel ?","France/UE, 2022–2026, avec régimes DSA de trusted flaggers et dispositifs nationaux comparables lorsqu’ils éclairent directement le mécanisme. Tracer désignation/accréditation -> financement/gouvernance -> critères et données de signalement -> traitement par plateforme -> action de modération/visibilité -> recours/correction -> exposition/effet. Prioriser Commission européenne/DSA, coordinateurs des services numériques et régulateurs, transparence plateformes, décisions de justice, audits et données de recours. Gardes : trusted_flagger_signal != platform_decision ; designation != correctness ; volume != prevalence ; removal != censorship ; intermediary != state_tasking ; false_positive != systemic_bias ; platform_action != persuasion/electoral_effect ; funding != command.",A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A071:186904003.larchitecture-de-la-censure-europeenne;A074:186286764.ce-que-macron-appelle-protection,DELIVERY_PASS_R3P1,NO,INV-089_RUN_HANDOFF.md,"NONE — CLOSED; DSA trusted-flagger priority channel and platform-decision separation established; case-specific moderation outcomes heterogeneous; systemic political bias, state tasking and causal democratic/electoral effect not established; reopen only on notice-level error/appeal denominator, authenticated tasking or causal effect evidence."
INV-090,W7,"Shadow banning, démonétisation, déréférencement et friction algorithmique : existence, fréquence, recours",CLOSED,P1,CASE,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,INV-088,,CORE_MISSION_V2_SELECTED_2026-09-08_POST_INV096-R1,"Dans quels cas les plateformes appliquent-elles réellement shadow banning, démonétisation, déréférencement ou friction algorithmique à des contenus ou acteurs politiques, par quelles règles, signaux ou interventions, à quelle fréquence, avec quels recours ou corrections, et quels effets mesurables sur l’exposition sans confondre baisse de portée, modération ordinaire, changement d’algorithme et ciblage politique ?","France/UE 2018–2026, avec comparateurs étrangers uniquement lorsque le mécanisme est isomorphe. Tracer plateforme -> règle/signal ou éventuelle demande externe -> cible/contenu -> action de ranking, déréférencement, démonétisation ou restriction -> portée/exposition avant-après -> notification -> recours/correction -> effet observable. Prioriser politiques et transparence plateformes, DSA/régulateurs/juridictions, audits ou expériences, datasets et cas documentés. Gardes : reduced_reach != shadowban ; moderation != political_motive ; demonetization != censorship ; ranking_change != targeted_suppression ; complaint != proof ; detected_case != prevalence ; platform_action != state_tasking ; exposure_change != persuasion ; exposure_change != electoral_effect.",A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A071:186904003.larchitecture-de-la-censure-europeenne;A097:180580808.pravda-quand-lelysee-ironise-sur;A098:180481861.quand-lelysee-attaque-un-journaliste,DELIVERY_PASS_R3P1,NO,INV-090_RUN_HANDOFF.md,"NONE — CLOSED; explicit visibility restriction mechanisms and case-specific exposure effects established; generic partisan shadowban, generalized state tasking and electoral effect NOT_ESTABLISHED; recheck only on typed decision/reach/tasking or causal data."
INV-091,W7,Moteurs de recherche et recommandation : structuration de l’exposition politique sans produire de contenu,CLOSED,P1,CASE,DEEPEN,PARTIAL,HIGH,,INV-088,,CORE_MISSION_V2_SELECTED_2026-09-08_POST_INV089-R1,"Comment les moteurs de recherche et systèmes de recommandation structurent-ils l’exposition à des contenus ou acteurs politiques sans produire eux-mêmes ces contenus, et quelles preuves permettent de distinguer personnalisation ou pertinence, modification de visibilité, biais systématique ou ciblé, intervention externe ou étatique et effet réel sur préférences, comportements ou résultats démocratiques ?","France/UE, 2018–2026, avec comparateurs internationaux uniquement si la méthode est directement transposable. Tracer politique/règle/algorithme -> requête, données ou profil utilisateur -> classement, recommandation, suggestion ou résultat -> variation mesurée de visibilité/exposition -> audit, recours ou expérience -> persuasion, comportement et éventuel effet électoral/politique. Prioriser transparence DSA et audits, accès chercheurs et données de plateforme, documents des moteurs/recommandeurs, régulateurs/juridictions et expériences ou audits crédibles. Gardes : ranking != censorship ; visibility_change != political_motive ; personalization != manipulation ; correlation != causality ; complaint != proof ; algorithmic_bias != intentional_tasking ; platform_design != state_tasking ; exposure != persuasion ; persuasion != electoral_effect ; recommendation != endorsement. INV-089 ferme le canal trusted-flagger ; INV-090 ferme les frictions de visibilité/modération génériques : INV-091 doit isoler le mécanisme distinct de structuration algorithmique de l’exposition.",A002:212051560.qui-fabrique-lautorite-du-vrai;A020:199655242.le-numerique-colonise-70-des-donnees;A071:186904003.larchitecture-de-la-censure-europeenne,DELIVERY_PASS_R3P1,NO,INV-091_RUN_HANDOFF.md,"NONE — CLOSED; algorithmic ranking/recommendation -> differentiated exposure established; downstream political effects contingent and case-specific; no generalized France/EU electoral effect, partisan intent or state tasking established; reopen only on causal France/EU designs, reproducible political-exposure audits or authenticated tasking."
INV-092,W7,"IA générative, deepfakes et opérations d’influence automatisées : changement d’échelle réel ou panique anticipatoire ?",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-09_POST_INV077-R1,"Dans les opérations d’influence visant des publics démocratiques, dans quelle mesure l’IA générative, les deepfakes et l’automatisation modifient-elles effectivement le coût, la vitesse, le volume, la personnalisation ou la crédibilité des contenus et de leur diffusion, et quelles preuves permettent de distinguer capacité technique, usage opérationnel, exposition, persuasion, changement de comportement et effet électoral ?","France et Union européenne, principalement 2022–2026, avec comparateurs internationaux strictement nécessaires. Tracer acteur/opérateur -> modèle ou outil -> contenu synthétique/manipulé ou automatisé -> canal de diffusion/ciblage -> exposition/portée -> détection/contre-mesure -> comportement/opinion/participation/vote -> effet démocratique éventuel. Prioriser rapports officiels et plateformes avec données auditables, jeux de données forensiques, études expérimentales ou quasi-expérimentales, incidents attribués avec provenance, mesures de coût/volume/vitesse et études électorales. Gardes : capability != deployment ; synthetic != deceptive ; detection != exposure ; reach != persuasion ; virality != behavior ; automation != coordination ; attribution != effect ; incident != prevalence ; foreign comparator != France/EU effect.",A082:183123537.lempire-du-mensonge-rapport-dautopsie,DELIVERY_PASS_R3P1,NO,INV-092_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-093,W8,"Financement des campagnes françaises : argent, prêts, micro-partis, prestations, contournements possibles",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_1523,"Comment les campagnes électorales françaises sont-elles effectivement financées et contrôlées — dons, prêts, micro-partis, mandataires, prestations, dépenses de campagne et flux connexes —, quelles irrégularités ou contournements sont juridiquement documentés, et jusqu’où peut-on relier un flux financier à un avantage politique, une violation, une sanction ou un effet sans convertir anomalie comptable, proximité ou prêt en fraude ou corruption ?","France, 2012–2026, priorité élections présidentielle, législatives et européennes lorsque les données CNCCFP, juridictionnelles ou comptables sont comparables. Tracer source des fonds, véhicule juridique, bénéficiaire, prestation/dépense, règles applicables, contrôle, décision, recours et conséquence. Distinguer don, prêt, prestation, dette, micro-parti, dépense tierce et avantage en nature. Exclure le financement étranger comme objet principal, traité par INV-094/INV-140, sauf lorsqu’il éclaire une règle ou un mécanisme français. Une irrégularité comptable n’est pas en soi une fraude; rejet ou réformation de comptes n’établit pas une corruption; financement n’établit pas commandement politique.",A003:210245443.limpossible-rassemblement;A039:198659211.opposition-controlee-anatomie-dun;A101:180309272.ladieu-aux-partis-du-diagnostic-de,DELIVERY_PASS_R3P1,NO,INV-093_RUN_HANDOFF.md,NONE — CLOSED; regulated multi-channel financing and graded controls established; upstream individual-fund origin gap remains; route terminal delta to INV-095 and INV-102; recheck only on material primary origin-of-funds or causal evidence.
INV-094,W8,Financement étranger direct ou indirect des partis et candidats européens,CLOSED,P1,CASE,DEEPEN,PARTIAL,HIGH,,INV-093,,CORE_MISSION_RECLASSIFIED_2026-09-07_1933,"Dans quels cas et par quels mécanismes des fonds ou avantages d’origine étrangère atteignent-ils directement ou indirectement des partis ou candidats européens, comment l’origine bénéficiaire et les véhicules intermédiaires sont-ils établis, et quelles preuves permettent de distinguer financement légal ou illégal, contournement, commandement politique et effet électoral ?","France/Europe 2012–2026, priorité aux cas où un parti ou candidat reçoit un prêt, don, avantage en nature, prestation, garantie ou soutien financier attribuable à une source étrangère, directement ou via un véhicule intermédiaire. Tracer source et bénéficiaire réel, véhicule, transfert, base juridique, déclaration/contrôle, décision/sanction, coordination ou tasking éventuel et effet. Complément d’INV-093 (financement domestique réglementé) et d’INV-140 (espace électoral indirect hors partis/candidats). Gardes : foreign funding != interference ; funding != command ; loan != donation ; intermediary != concealed principal ; illegality != electoral effect ; sanction != result changed.",A116:180061326.qui-a-vraiment-la-tete-dans-le-sable;A119:180052771.qui-est-vraiment-louis-duclos,DELIVERY_PASS_R3P1,NO,INV-094_RUN_HANDOFF.md,"NONE — CLOSED; route terminal delta to INV-095; recheck only on material beneficial-owner, contract/counterparty, judicial/prosecutorial or causal evidence."
INV-095,W8,"Sélection des candidats avant l’élection : partis, financeurs, réseaux, médias, grandes écoles et cooptation",CLOSED,P1,SYNTHESIS,SYNTHESIS,SUBSTANTIAL_PRIOR,HIGH,INV-093;INV-094;INV-119;INV-081,,,CORE_MISSION_V2_SYNTHESIS_SELECTED_2026-09-10_POST_INV119-R1,"Dans quelle mesure la sélection des candidats avant l'élection en France est-elle structurée en amont par les règles de financement, les financeurs, les réseaux de formation et de carrière et la concentration médiatique, et quelles chaînes permettent d'établir un effet sur l'accès à la candidature sans confondre ressources, proximité, visibilité, cooptation, veto, tasking et contrôle ?","Synthèse stricte des dépendances fermées INV-093, INV-094, INV-119 et INV-081, centrée sur la France et leurs mécanismes effectivement établis. Tracer financement/règle/ressource, concentration ou réseau -> capacité d'accès/visibilité/sélection -> candidature ou exclusion identifiable -> effet institutionnel éventuel. Aucune collecte web ni run Truth Engine. Gardes : financement != commandement ; flux étranger != tasking ; propriété médiatique != contrôle éditorial ; réseau élitaire != coordination ; accès/visibilité != sélection ; sélection structurelle != système coordonné ; corrélation != causalité.",A003:210245443.limpossible-rassemblement;A014:202848231.lecart-legalitelegitimite-la-signature;A036:199422722.la-caste-parasite-qui-gouverne-la;A039:198659211.opposition-controlee-anatomie-dun;A053:193017697.comment-la-richesse-verrouille-le;A068:187674415.le-triangle-de-la-capture-le-mecanisme;A101:180309272.ladieu-aux-partis-du-diagnostic-de,NOT_RUN_BY_DESIGN,NO,INV-095_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-096,W8,Microtargeting électoral et données personnelles en France/UE,CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-08_RECLASSIFICATION-FULLPOOL-2026-09-08-R1,"Dans quelle mesure le microtargeting politique fondé sur des données personnelles est-il effectivement utilisé en France et dans l’UE, par quels acteurs et chaînes data -> segmentation -> message -> delivery -> exposition, et quelles preuves permettent de distinguer capacité technique, ciblage déclaré, exposition réelle, persuasion, changement de comportement ou de vote et effet électoral ?","France/UE, 2016–2026, avec comparateurs Royaume-Uni/États-Unis uniquement lorsque les mécanismes ou méthodes de mesure sont isomorphes. Tracer source et base d’usage des données -> profil/segment -> commanditaire/campagne -> message/créatif -> plateforme/canal -> règles de delivery -> portée/exposition -> mesure de persuasion/comportement/vote. Prioriser décisions CNIL/EDPB et juridictions, bibliothèques publicitaires et transparence plateformes, données de campagnes, audits/expériences et documents de prestataires lorsque vérifiables. Gardes : data_collection != targeting ; targeting != delivery ; delivery != exposure ; exposure != persuasion ; persuasion != vote_change ; personalization != manipulation ; campaign_use != foreign_interference ; claimed_capability != demonstrated_effect. INV-017 Cambridge Analytica reste un cas discriminant, pas une preuve générale.",A071:186904003.larchitecture-de-la-censure-europeenne;A082:183123537.lempire-du-mensonge-rapport-dautopsie,DELIVERY_PASS_R3P1,NO,INV-096_RUN_HANDOFF.md,NONE — CLOSED; data-driven political microtargeting verified as capability/use; persuasion heterogeneous; general vote/result effect NOT_ESTABLISHED; post-Oct-2025 EU paid-platform regime materially changed; recheck only on campaign targeting logs or France/UE causal vote designs.
INV-097,W8,"Bots, faux comptes, astroturfing et amplification artificielle pendant les élections",CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-09_POST_INV018-R1,"Dans quelle mesure les bots, faux comptes, réseaux coordonnés et techniques d’astroturfing augmentent-ils artificiellement l’exposition à des contenus politiques pendant les élections, qui les opère ou les commande, et quelles preuves permettent de distinguer automatisation, coordination inauthentique, amplification mesurée, persuasion et effet électoral réel ?","France/UE, 2018–2026, avec comparateurs internationaux directement transposables ; le cas russe 2016 d’INV-018 sert uniquement de comparateur déjà fermé. Tracer opérateur/client/tasking -> création ou contrôle de comptes -> degré d’automatisation et coordination -> contenu -> amplification incrémentale mesurée par rapport au baseline organique -> exposition -> réception/comportement -> éventuel effet électoral. Prioriser données plateformes/audits reproductibles, procédures judiciaires ou régulatoires, datasets de réseaux et études causales. Gardes : bot != faux compte ; faux compte != acteur étranger ; réseau != coordination ; coordination != tasking ; astroturfing != automatisation ; détection != prévalence ; suppression de comptes != preuve d’effet ; impressions/reach != persuasion ; amplification != vote_change ; operation != electoral_effect.",A004:210182384.lingerence-sans-mesure;A013:203962785.un-geyser-de-6-metres-a-clichy-autopsie;A071:186904003.larchitecture-de-la-censure-europeenne,DELIVERY_PASS_R3P1,NO,INV-097_RUN_HANDOFF.md,"NONE — CLOSED; artificial amplification via coordinated/inauthentic networks is established case-specifically through distribution and human retransmission; bot/fake-account/coordination/tasking categories remain distinct; generalized France/EU persuasion/electoral effect not established; recheck only on authenticated tasking, platform-scale incremental exposure denominator or causal electoral design."
