inv	file	src_id	tier	family	ref	title	date	url
INV-027	INV-027_INVESTIGATION.md	SRC-001	◈	fam:A	HATVP-ELNET	HATVP fiche ELNET France	2026-03-31	https://www.hatvp.fr/fiche-organisation/?organisation=531006237
INV-027	INV-027_INVESTIGATION.md	SRC-002	◈	fam:A	AN-TRAVEL-17	Assemblée nationale déplacements 17e	2024-11-26	https://www.assemblee-nationale.fr/dyn/donsetvoyages/voyages?limit=5&page=12
INV-027	INV-027_INVESTIGATION.md	SRC-003	◈	fam:A	AN-TRAVEL-15-P5	Assemblée nationale déplacements 15e p5	2021-09-01	https://www.assemblee-nationale.fr/dyn/15/donsetvoyages/voyages?limit=5&page=5
INV-027	INV-027_INVESTIGATION.md	SRC-004	◈	fam:A	AN-TRAVEL-15-P6	Assemblée nationale déplacements 15e p6	2021-07-12	https://www.assemblee-nationale.fr/dyn/15/donsetvoyages/voyages?limit=5&page=6
INV-027	INV-027_INVESTIGATION.md	SRC-005	◈	fam:B	ELNET-MISSION-2023	ELNET mission delegation 2023	2023-03-16	https://elnetwork.fr/chronique/delegation-parlementaire-en-israel-quelle-mission-pour-elnet-france/
INV-027	INV-027_INVESTIGATION.md	SRC-006	◈	fam:B	ELNET-LR-2023	ELNET délégation LR 2023	2023-03-18	https://elnetwork.fr/delegation/delegation-parlementaire-les-republicains-en-israel-mars-2023/
INV-027	INV-027_INVESTIGATION.md	SRC-007	◈	fam:B	ELNET-PB-2023	ELNET Palais Bourbon mars 2023	2023-03-17	https://elnetwork.fr/vie-parlementaire-et-politique/place-du-palais-bourbon-semaine-du-13-au-17-mars-2023/
INV-027	INV-027_INVESTIGATION.md	SRC-008	◈	fam:B	ELNET-SAMARIA-2019	ELNET Samarie Paris 2019	2019-05-29	https://elnetwork.fr/delegation/evenement-compte-rendu-de-delegation-conseil-regional-de-samarie-a-paris-28-29-mai-2019/
INV-027	INV-027_INVESTIGATION.md	SRC-009	◈	fam:B	ELNET-CARON-LETTER	ELNET lettre ouverte AN	2024-01-01	https://elnetwork.fr/communique/lettre-ouverte-a-la-presidente-de-lassemblee-nationale/
INV-027	INV-027_INVESTIGATION.md	SRC-010	◈	fam:C	AN-RES-1000	Assemblée nationale résolution enquête ELNET	2025-02-19	https://www.assemblee-nationale.fr/dyn/17/dossiers/ingerences_politiques_elnet_france_influence_gouvernement
INV-027	INV-027_INVESTIGATION.md	SRC-011	◈	fam:C	AN-RES-1000-RAW	Assemblée nationale résolution 1000 texte	2025-02-19	https://www.assemblee-nationale.fr/dyn/docs/PNREANR5L17B1000.raw
INV-027	INV-027_INVESTIGATION.md	SRC-012	◈	fam:C	SENAT-FOREIGN-INFLUENCE	Sénat influence étrangère	2024-07-01	https://www.senat.fr/rap/r23-739-2/r23-739-21.html
INV-027	INV-027_INVESTIGATION.md	SRC-013	◈	fam:A	ELYSEE-PALESTINE-2025	Élysée reconnaissance Palestine	2025-09-22	https://www.elysee.fr/emmanuel-macron/2025/09/22/80e-session-de-lassemblee-generale-des-nations-unies-a-new-york-premiere-journee
INV-027	INV-027_INVESTIGATION.md	SRC-014	◈	fam:D	PROPUBLICA-FOELNET	ProPublica Friends of ELNET	2026-09-10	https://projects.propublica.org/nonprofits/organizations/452212393
INV-027	INV-027_INVESTIGATION.md	SRC-015	◈	fam:B	ELNET-DELEGATIONS	ELNET délégations index	2026-09-10	https://elnetwork.fr/delegations/
INV-027	INV-027_INVESTIGATION.md	SRC-016	◈	fam:B	ELNET-FORUM-2023	ELNET forum juin 2023	2023-06-23	https://elnetwork.fr/vie-parlementaire-et-politique/place-du-palais-bourbon-semaine-du-19-au-23-juin-2023/
INV-028	INV-028_INVESTIGATION.md	SRC-001	◈	fam:A	FEC-C00797670-CURRENT	FEC — AIPAC PAC committee overview	2026-07-31	https://www.fec.gov/data/committee/C00797670/
INV-028	INV-028_INVESTIGATION.md	SRC-002	◈	fam:A	FEC-C00799031-CURRENT	FEC — United Democracy Project committee overview	2026-07-31	https://www.fec.gov/data/committee/C00799031/
INV-028	INV-028_INVESTIGATION.md	SRC-003	◈	fam:A	FEC-PAC9A-2024-24M	FEC PAC Table 9a — Top Membership PACs by Receipts	2025-03-14	https://www.fec.gov/resources/campaign-finance-statistics/2024/tables/pac/PAC9a_2024_24m.pdf
INV-028	INV-028_INVESTIGATION.md	SRC-004	◈	fam:A	FEC-PAC4C-2024-18M	FEC PAC Table 4c — Contributions to Candidates and Other Committees	2024-08-30	https://www.fec.gov/resources/campaign-finance-statistics/2024/tables/pac/PAC4c_2024_18m.pdf
INV-028	INV-028_INVESTIGATION.md	SRC-005	◈	fam:A	FEC-UDP-E231AAB5124DC488CAFE	FEC Schedule E — UDP oppose Jamaal Bowman 2024-06-19	2024-06-20	https://docquery.fec.gov/pdf/814/202406209652023814/202406209652023814_000001.pdf
INV-028	INV-028_INVESTIGATION.md	SRC-006	◈	fam:A	FEC-UDP-NY16-20240522	FEC Schedule E — UDP NY-16 2024-05-21	2024-05-22	https://docquery.fec.gov/pdf/708/202405229648717708/202405229648717708.pdf
INV-028	INV-028_INVESTIGATION.md	SRC-007	◈	fam:A	FEC-UDP-MO01-20240703	FEC Schedule E — UDP MO-01 2024-07-02	2024-07-03	https://docquery.fec.gov/pdf/215/202407039652564215/202407039652564215.pdf
INV-028	INV-028_INVESTIGATION.md	SRC-008	◈	fam:A	FEC-UDP-MO01-20240724	FEC Schedule E — UDP MO-01 2024-07-23	2024-07-24	https://docquery.fec.gov/pdf/195/202407249665725195/202407249665725195_000001.pdf
INV-028	INV-028_INVESTIGATION.md	SRC-009	◈	fam:B	NYSE-2024-PRIMARY-CD16	New York State Board of Elections — NY-16 Democratic primary	2024-06-25	https://results.elections.ny.gov/contest/5580
INV-028	INV-028_INVESTIGATION.md	SRC-010	◈	fam:B	MOSOS-2024-PRIMARY	Missouri Secretary of State — 2024 Primary Election	2024-08-06	https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/2024PrimaryElection.pdf
INV-028	INV-028_INVESTIGATION.md	SRC-011	◈	fam:other:rollcall	ROLLCALL-2024-06-25-BOWMAN	Roll Call — Bowman ousted in New York primary	2024-06-25	https://rollcall.com/2024/06/25/bowman-ousted-in-new-york-primary-that-drew-millions-in-spending/
INV-028	INV-028_INVESTIGATION.md	SRC-012	◈	fam:C	CNCCFP-CANDIDATE-FINANCING-2026	CNCCFP — Comment le candidat peut-il financer sa campagne ?	2026-03-18	https://cnccfp.fr/faq/comment-le-candidat-peut-il-financer-sa-campagne/
INV-028	INV-028_INVESTIGATION.md	SRC-013	◈	fam:C	CNCCFP-FOREIGN-DONATION-2026	CNCCFP — Don en provenance de l’étranger	2026-03-18	https://cnccfp.fr/faq/le-mandataire-peut-il-accepter-un-don-en-provenance-de-letranger-existe-t-il-des-precautions-particulieres-dans-ce-cas/
INV-028	INV-028_INVESTIGATION.md	SRC-014	◈	fam:D	LDA-AIPAC-LD1-2015	LDA LD-1 — American Israel Public Affairs Committee	2015-10-01	https://lda.gov/filings/public/filing/622ade04-65ca-4364-b78d-49e0dde1d4a5/print/
INV-028	INV-028_INVESTIGATION.md	SRC-015	◈	fam:D	LDA-AIPAC-2025Q4	LDA LD-2 — AIPAC 2025 Q4	2026-01-15	https://lda.gov/filings/public/filing/62a5b5e7-b60d-4dc7-a525-b0b2aa99d57f/print/
INV-028	INV-028_INVESTIGATION.md	SRC-016	◈	fam:E	LEVITT-JPE-1994	Levitt 1994 — Using Repeat Challengers to Estimate Campaign Spending Effects	1994-08-01	https://www.journals.uchicago.edu/doi/10.1086/261954
INV-028	INV-028_INVESTIGATION.md	SRC-017	◈	fam:E	JACOBSON-ES-2006	Jacobson 2006 — Campaign spending effects in U.S. Senate elections	2006-06-01	https://www.sciencedirect.com/science/article/pii/S0261379405000569
INV-033	INV-033_INVESTIGATION.md	SRC-001	◉	fam:other:media-mediapart	https://www.mediapart.fr/en/journal/france/040323/leaked-data-shows-extent-uaes-meddling-france	Leaked data shows extent of UAE meddling in France	2023-03-04	https://www.mediapart.fr/en/journal/france/040323/leaked-data-shows-extent-uaes-meddling-france
INV-033	INV-033_INVESTIGATION.md	SRC-002	◉	fam:other:media-newyorker	https://www.newyorker.com/magazine/2023/04/03/the-dirty-secrets-of-a-smear-campaign	The Dirty Secrets of a Smear Campaign	2023-03-27	https://www.newyorker.com/magazine/2023/04/03/the-dirty-secrets-of-a-smear-campaign
INV-033	INV-033_INVESTIGATION.md	SRC-003	◉	fam:other:media-mediapart	https://www.mediapart.fr/journal/international/070723/plus-de-200-francais-ont-ete-fiches-pour-le-compte-des-services-secrets-des-emirats-arabes-unis/prolonger	Plus de 200 Français ont été fichés pour le compte des services secrets des Émirats arabes unis	2023-07-07	https://www.mediapart.fr/journal/international/070723/plus-de-200-francais-ont-ete-fiches-pour-le-compte-des-services-secrets-des-emirats-arabes-unis/prolonger
INV-033	INV-033_INVESTIGATION.md	SRC-004	◉	fam:other:media-mediapart	https://www.mediapart.fr/journal/international/090723/operation-constellation-les-pieds-nickeles-d-abou-dhabi-bruxelles	Opération Constellation : les pieds nickelés d’Abou Dhabi à Bruxelles	2023-07-09	https://www.mediapart.fr/journal/international/090723/operation-constellation-les-pieds-nickeles-d-abou-dhabi-bruxelles
INV-033	INV-033_INVESTIGATION.md	SRC-005	◉	fam:other:media-mediapart	https://www.mediapart.fr/journal/france/100723/un-pilier-d-europe-1-ex-de-valeurs-actuelles-dans-la-main-des-barbouzes-des-emirats	Un pilier d’Europe 1, ex de Valeurs actuelles, dans la main des barbouzes des Émirats	2023-07-10	https://www.mediapart.fr/journal/france/100723/un-pilier-d-europe-1-ex-de-valeurs-actuelles-dans-la-main-des-barbouzes-des-emirats
INV-033	INV-033_INVESTIGATION.md	SRC-006	◉	fam:other:media-mediapart	https://www.mediapart.fr/journal/international/130723/onu-qatar-macron-les-operations-secretes-du-sheikh-matar-agent-des-emirats	ONU, Qatar, Macron : les opérations secrètes du Sheikh Matar, agent des Émirats	2023-07-13	https://www.mediapart.fr/journal/international/130723/onu-qatar-macron-les-operations-secretes-du-sheikh-matar-agent-des-emirats
INV-033	INV-033_INVESTIGATION.md	SRC-007	◈	fam:other:belgium-government	https://news.belgium.be/fr/les-secrets-dabou-dhabi-zakia-khattabi-denonce-une-enquete-fantaisiste-et-refute-tout-lien-avec-le	Les secrets d’Abou Dhabi : Zakia Khattabi dénonce une enquête fantaisiste	2023-07-07	https://news.belgium.be/fr/les-secrets-dabou-dhabi-zakia-khattabi-denonce-une-enquete-fantaisiste-et-refute-tout-lien-avec-le
INV-033	INV-033_INVESTIGATION.md	SRC-008	◉	fam:other:media-destandaard	https://www.standaard.be/binnenland/belgie-roept-emiraten-op-het-matje-over-abu-dhabi-secrets/40689421.html	België roept Emiraten op het matje over Abu Dhabi Secrets	2023-07-11	https://www.standaard.be/binnenland/belgie-roept-emiraten-op-het-matje-over-abu-dhabi-secrets/40689421.html
INV-033	INV-033_INVESTIGATION.md	SRC-009	◈	fam:other:eu-parliament-commission	https://www.europarl.europa.eu/doceo/document/P-9-2023-002379-ASW_EN.html	Answer for question P-002379/2023 on Abu Dhabi Secrets	2023-08-28	https://www.europarl.europa.eu/doceo/document/P-9-2023-002379-ASW_EN.html
INV-033	INV-033_INVESTIGATION.md	SRC-010	◉	fam:other:media-profil	https://www.profil.at/investigativ/inside-the-united-arab-emirates-spy-campaign-in-europe/402598541	Inside the United Arab Emirate’s spy campaign in Europe	2023-09-19	https://www.profil.at/investigativ/inside-the-united-arab-emirates-spy-campaign-in-europe/402598541
INV-033	INV-033_INVESTIGATION.md	SRC-011	◈	fam:other:swiss-public-broadcaster-judicial	https://www.rsi.ch/info/ticino-grigioni-e-insubria/Abu-Dhabi-Secrets-aperta-inchiesta-per-spionaggio--2123236.html	Abu Dhabi Secrets, aperta inchiesta per spionaggio	2024-04-15	https://www.rsi.ch/info/ticino-grigioni-e-insubria/Abu-Dhabi-Secrets-aperta-inchiesta-per-spionaggio--2123236.html
INV-033	INV-033_INVESTIGATION.md	SRC-012	◉	fam:other:media-afp-leparisien	https://www.leparisien.fr/faits-divers/agence-suisse-accusee-despionnage-pour-les-emirats-lenquete-classee-par-la-justice-francaise-21-06-2024-CSUQERHPSBAJVL65XYNIVI3GR4.php	Agence suisse accusée d’espionnage pour les Émirats : l’enquête classée par la justice française	2024-06-21	https://www.leparisien.fr/faits-divers/agence-suisse-accusee-despionnage-pour-les-emirats-lenquete-classee-par-la-justice-francaise-21-06-2024-CSUQERHPSBAJVL65XYNIVI3GR4.php
INV-033	INV-033_INVESTIGATION.md	SRC-013	◉	fam:other:media-lemonde	https://www.lemonde.fr/societe/article/2025/08/22/accusations-d-espionnage-d-une-communicante-du-qatar-en-france-une-information-judiciaire-ouverte_6633518_3224.html	Accusations d’espionnage d’une communicante du Qatar en France : une information judiciaire ouverte	2025-08-22	https://www.lemonde.fr/societe/article/2025/08/22/accusations-d-espionnage-d-une-communicante-du-qatar-en-france-une-information-judiciaire-ouverte_6633518_3224.html
INV-036	INV-036_INVESTIGATION.md	SRC-001	◈	fam:A	BT-18-13658-summary	Einfluss der Türkei auf Diaspora	2017-10-09	https://www.bundestag.de/webarchiv/presse/hib/2017_10/529360-529360
INV-036	INV-036_INVESTIGATION.md	SRC-002	◈	fam:A	BT-18-11576-summary	Spionageverdacht gegen Imame bei Ditib	2017-03-29	https://www.bundestag.de/webarchiv/presse/hib/2017_03/501214-501214
INV-036	INV-036_INVESTIGATION.md	SRC-003	◈	fam:A	BT-19-988-summary	Türkei unterstützt Ditib	2018-03-12	https://www.bundestag.de/webarchiv/presse/hib/2018_03/547046-547046
INV-036	INV-036_INVESTIGATION.md	SRC-004	◈	fam:A	BT-19-1471-summary	Kritik an türkischer Kriegspropaganda	2018-04-05	https://www.bundestag.de/webarchiv/presse/hib/2018_04/549594-549594
INV-036	INV-036_INVESTIGATION.md	SRC-005	◈	fam:A	BT-19-27463-summary	Lobbyorganisation der türkischen Regierungspartei AKP	2021-03-18	https://www.bundestag.de/presse/hib/829064-829064
INV-036	INV-036_INVESTIGATION.md	SRC-006	◈	fam:B	BfV-VSB-2019	Verfassungsschutzbericht 2019	2020-07-09	https://www.verfassungsschutz.de/SharedDocs/publikationen/DE/verfassungsschutzberichte/2020-07-verfassungsschutzbericht-2019.pdf?__blob=publicationFile&v=11
INV-036	INV-036_INVESTIGATION.md	SRC-007	◈	fam:C	SENAT-739-2024	Lutte contre les influences étrangères malveillantes - Turquie/diasporas	2024-07-23	https://www.senat.fr/rap/r23-739-1/r23-739-18.html
INV-036	INV-036_INVESTIGATION.md	SRC-008	◈	fam:C	AN-DPR-1454	Rapport DPR 2022-2023 - influences étrangères	2023-06-29	https://www.assemblee-nationale.fr/dyn/opendata/RAPPANR5L16B1454.html
INV-036	INV-036_INVESTIGATION.md	SRC-009	◈	fam:C	SENAT-595-2020	Radicalisation islamiste : faire face et lutter ensemble	2020-07-07	https://www.senat.fr/rap/r19-595-1/r19-595-12.html
INV-036	INV-036_INVESTIGATION.md	SRC-010	◈	fam:D	YTB-INSTITUTION	YTB Institution and diaspora policy	2026-09-09	https://www.ytb.gov.tr/en/corporate/presidency-for-turks-abroad-and-related-communities
INV-036	INV-036_INVESTIGATION.md	SRC-011	◈	fam:D	YTB-NGO-EUROPE-2026	YTB brings together umbrella Turkish NGOs in Europe	2026-03-01	https://www.ytb.gov.tr/en/news/ytb-brings-together-umbrella-turkish-ngos-in-europe
INV-036	INV-036_INVESTIGATION.md	SRC-012	◈	fam:D	YTB-TDF-2026	Türk Diaspora Forumu 2026 - focus meetings	2026-09-09	https://tdf.ytb.gov.tr/pages/odak-toplantilar
INV-036	INV-036_INVESTIGATION.md	SRC-013	◈	fam:D	YSK-2023-STAT	YSK 14 May 2023 election statistics	2023-06-01	https://www.ysk.gov.tr/doc/dosyalar/docs/14%20May%C4%B1s%202023%20Cumhurba%C5%9Fkan%C4%B1%20ve%2025.%20D%C3%B6nem%20MV%20Genel%20Se%C3%A7imleri%20%C4%B0statistikleri.pdf
INV-036	INV-036_INVESTIGATION.md	SRC-014	◈	fam:E	OSCE-ODIHR-TUR-2023	Türkiye 2023 general elections ODIHR final report	2023-09-29	https://odihr.osce.org/odihr/elections/turkiye/553963
INV-036	INV-036_INVESTIGATION.md	SRC-015	◈	fam:A	BREG-2017-TUR-CAMPAIGN	German Chancellor on end of Turkish campaign appearances	2017-03-22	https://www.bundesregierung.de/breg-en/service/archive/archive/-i-have-no-interest-in-any-escalation-says-chancellor-455904
INV-039	INV-039_INVESTIGATION.md	SRC-001	◈	fam:other:eurlex-treaties	TEU-CONSOLIDATED-2025	Consolidated Treaty on European Union - current text	2025-03-15	https://eur-lex.europa.eu/eli/treaty/teu_2016/2025-03-15
INV-039	INV-039_INVESTIGATION.md	SRC-002	◈	fam:other:eurlex-treaties	TEU-ART5	Treaty on European Union - Article 5	2016-06-07	https://eur-lex.europa.eu/eli/treaty/teu_2016/art_5/oj
INV-039	INV-039_INVESTIGATION.md	SRC-003	◈	fam:other:eurlex-treaties	TEU-ART48	Treaty on European Union - Article 48	2016-06-07	https://eur-lex.europa.eu/eli/treaty/teu_2016/art_48/oj/eng
INV-039	INV-039_INVESTIGATION.md	SRC-004	◈	fam:other:consilium-voting	CONSILIUM-QMV-2026	Qualified majority	2026-03	https://www.consilium.europa.eu/en/council-eu/how-does-the-council-vote/qualified-majority/
INV-039	INV-039_INVESTIGATION.md	SRC-005	◈	fam:other:consilium-voting	CONSILIUM-UNANIMITY-2026	Unanimity	2026-02-12	https://www.consilium.europa.eu/en/council-eu/how-does-the-council-vote/unanimity/
INV-039	INV-039_INVESTIGATION.md	SRC-006	◈	fam:other:europarl-olp	EP-OLP-OVERVIEW	Ordinary legislative procedure - Overview	2026	https://www.europarl.europa.eu/olp/en/ordinary-legislative-procedure/overview
INV-039	INV-039_INVESTIGATION.md	SRC-007	◈	fam:other:commission-lawmaking	EC-RIGHT-INITIATIVE	Planning and proposing law	2026	https://commission.europa.eu/law/law-making-process/planning-and-proposing-law_en
INV-039	INV-039_INVESTIGATION.md	SRC-008	◈	fam:other:commission-lawmaking	EC-DELEGATED-IMPLEMENTING	Implementing and delegated acts	2026	https://commission.europa.eu/law/law-making-process/adopting-eu-law/implementing-and-delegated-acts_en
INV-039	INV-039_INVESTIGATION.md	SRC-009	◈	fam:other:europarl-budget	EP-BUDGETARY-POWERS	Budgetary powers	2026	https://www.europarl.europa.eu/about-parliament/en/parliaments-powers/budgetary-powers
INV-039	INV-039_INVESTIGATION.md	SRC-010	◈	fam:other:consilium-budget	CONSILIUM-MFF-2028-2034	The EU long-term budget for 2028-2034	2026-07-15	https://www.consilium.europa.eu/en/policies/the-eu-s-long-term-budget-2028-2034/
INV-039	INV-039_INVESTIGATION.md	SRC-011	◈	fam:other:ecb	ECB-INDEPENDENCE	Independence	2026	https://www.ecb.europa.eu/ecb/our-values/independence/html/index.en.html
INV-039	INV-039_INVESTIGATION.md	SRC-012	◈	fam:other:curia	CJEU-ROLE	About the Court of Justice of the EU	2026	https://curia.europa.eu/site/jcms/d2_5390/en/about-the-court-of-justice-of-the-eu
INV-039	INV-039_INVESTIGATION.md	SRC-013	◈	fam:other:commission-enforcement	EC-INFRINGEMENT	Infringement procedure	2026	https://commission.europa.eu/law/application-eu-law/implementing-eu-law/infringement-procedure_en
INV-039	INV-039_INVESTIGATION.md	SRC-014	◈	fam:other:eu-transparency-register	EU-TRANSPARENCY-REGISTER	Transparency Register	2026	https://transparency-register.europa.eu/index_en
INV-039	INV-039_INVESTIGATION.md	SRC-015	◈	fam:other:eca	ECA-SR-2024-05	Special report 05/2024 - EU Transparency Register	2024-04	https://www.eca.europa.eu/ECAHTML/SR-2024-05/en/body.html
INV-039	INV-039_INVESTIGATION.md	SRC-016	◈	fam:other:ceps	CEPS-EC-LAWMAKING-2026	The European Council: truly the law-maker-in-chief?	2026-08	https://www.ceps.eu/ceps-publications/the-european-council-truly-the-law-maker-in-chief/
INV-043	INV-043_INVESTIGATION.md	SRC-001	◈	fam:A	EURLEX-DSA	Regulation (EU) 2022/2065 - Digital Services Act	2022-10-27	https://eur-lex.europa.eu/legal-content/EN-FR/TXT/?uri=CELEX%3A32022R2065
INV-043	INV-043_INVESTIGATION.md	SRC-002	◈	fam:B	EC-DSA-IMPACT-2026	The impact of the Digital Services Act on digital platforms	2026-05-19	https://digital-strategy.ec.europa.eu/en/policies/dsa-impact-platforms
INV-043	INV-043_INVESTIGATION.md	SRC-003	◈	fam:B	EC-DSA-TRANSPARENCY	How the Digital Services Act enhances transparency online	2026-09-08	https://digital-strategy.ec.europa.eu/en/policies/dsa-brings-transparency
INV-043	INV-043_INVESTIGATION.md	SRC-004	◈	fam:B	EC-TRUSTED-FLAGGERS	Trusted flaggers under the Digital Services Act	2026-06-12	https://digital-strategy.ec.europa.eu/en/policies/trusted-flaggers-under-dsa
INV-043	INV-043_INVESTIGATION.md	SRC-005	◈	fam:B	EC-RESEARCHER-ACCESS-2026	Commission roundtable on data access for vetted researchers	2026-05-20	https://digital-strategy.ec.europa.eu/en/news/commission-holds-roundtable-data-access-vetted-researchers
INV-043	INV-043_INVESTIGATION.md	SRC-006	◈	fam:B	EC-X-FINE-2025	Commission fines X EUR 120 million under the DSA	2025-12-05	https://digital-strategy.ec.europa.eu/en/news/commission-fines-x-eu120-million-under-digital-services-act
INV-043	INV-043_INVESTIGATION.md	SRC-007	◈	fam:B	EC-X-CORRECTIVE-2026	Commission accepts X corrective measures to terminate DSA breaches	2026-07-15	https://digital-strategy.ec.europa.eu/en/news/commission-accepts-xs-corrective-measures-terminate-breaches-dsa
INV-043	INV-043_INVESTIGATION.md	SRC-008	◈	fam:B	EC-META-PROCEEDINGS-2024	Commission opens formal proceedings against Facebook and Instagram under DSA	2024-04-30	https://digital-strategy.ec.europa.eu/en/news/commission-opens-formal-proceedings-against-facebook-and-instagram-under-digital-services-act
INV-043	INV-043_INVESTIGATION.md	SRC-009	◈	fam:B	EC-TIKTOK-ELECTION-2024	Commission opens formal proceedings against TikTok on election risks	2024-12-17	https://digital-strategy.ec.europa.eu/en/news/commission-opens-formal-proceedings-against-tiktok-election-risks-under-digital-services-act
INV-043	INV-043_INVESTIGATION.md	SRC-010	◈	fam:B	EC-SHEIN-2026	Commission launches investigation into Shein under DSA	2026-02-17	https://digital-strategy.ec.europa.eu/en/news/commission-launches-investigation-shein-under-digital-services-act
INV-043	INV-043_INVESTIGATION.md	SRC-011	◈	fam:B	EC-VLOP-SUPERVISION-2026	Supervision of designated VLOPs and VLOSEs under DSA	2026-09-07	https://digital-strategy.ec.europa.eu/en/policies/list-designated-vlops-and-vloses
INV-043	INV-043_INVESTIGATION.md	SRC-012	◈	fam:C	ARCOM-DSA-OBLIGATIONS	DSA obligations and services concerned - Arcom	2026-02-06	https://www.arcom.fr/espace-professionnel/reglement-sur-les-services-numeriques-ou-dsa-obligations-et-services-concernes
INV-043	INV-043_INVESTIGATION.md	SRC-013	◈	fam:C	ARCOM-TRUSTED-FLAGGERS	DSA trusted flaggers designated by Arcom	2025-08-18	https://www.arcom.fr/nous-connaitre-nos-missions/superviser-les-plateformes-en-ligne-et-les-reseaux-sociaux/reglement-sur-les-services-numeriques-dsa-liste-des-signaleurs-de-confiance-designes-par-larcom
INV-043	INV-043_INVESTIGATION.md	SRC-014	◈	fam:C	ARCOM-DSA-DATABASE	DSA transparency database registration - Arcom	2026-01-01	https://www.arcom.fr/espace-professionnel/reglement-sur-les-services-numeriques-ou-dsa-enregistrement-dune-plateforme-en-ligne-sur-la-base-de-donnees-de-transparence-art-245
INV-043	INV-043_INVESTIGATION.md	SRC-015	◉	fam:D	APPEALS-CENTRE-REPORT-2025	Appeals Centre Europe first transparency report	2025-10-01	https://www.appealscentre.eu/appeals-centre-publishes-first-transparency-report/
INV-043	INV-043_INVESTIGATION.md	SRC-016	◉	fam:D	APPEALS-CENTRE-FIRST-2025	Appeals Centre first decisions overturn platforms	2025-03-10	https://www.appealscentre.eu/users-make-voices-heard-as-appeals-centres-first-decisions-overturn-platforms/
INV-043	INV-043_INVESTIGATION.md	SRC-017	◉	fam:E	KAUSHAL-FACTT-2024	Automated Transparency: Legal and Empirical Analysis of DSA Transparency Database	2024-06-03	https://cris.maastrichtuniversity.nl/en/publications/automated-transparency-a-legal-and-empirical-analysis-of-the-digi/
INV-043	INV-043_INVESTIGATION.md	SRC-018	◉	fam:E	SHAHI-DSA-ELECTION-2025	A Year of the DSA Transparency Database: 2024 European Parliament Election	2025-04-09	https://arxiv.org/abs/2504.06976
INV-043	INV-043_INVESTIGATION.md	SRC-019	◉	fam:E	PAPAEVANGELOU-VOTTA-2025	Trading nuance for scale? Platform observability under the DSA	2025-09-17	https://policyreview.info/articles/analysis/platform-observability-and-content-governance
INV-043	INV-043_INVESTIGATION.md	SRC-020	◉	fam:E	RS-CONTROL-2026	Feeding the short-video feed: user control under DSA recommender rules	2026-01-01	https://www.sciencedirect.com/science/article/pii/S1071581926000868
INV-045	INV-045_INVESTIGATION.md	SRC-001	◈	fam:A	EFCSN-CODE	EFCSN — European Code of Standards	2026-09-07	https://efcsn.com/code-of-standards/
INV-045	INV-045_INVESTIGATION.md	SRC-002	◈	fam:A	EFCSN-GOV	EFCSN — Governance	2026-09-07	https://efcsn.com/governance/
INV-045	INV-045_INVESTIGATION.md	SRC-003	◈	fam:A	EFCSN-APPLICATION	EFCSN — Application process and fees	2026-09-07	https://efcsn.com/application/
INV-045	INV-045_INVESTIGATION.md	SRC-004	◈	fam:B	EC-FACTCHECK-GRANT-2026	European Commission — €5m grant under European Democracy Shield	2026-03-31	https://digital-strategy.ec.europa.eu/en/news/commission-boosts-independent-fact-checking-eu5-million-grant-under-european-democracy-shield
INV-045	INV-045_INVESTIGATION.md	SRC-005	◈	fam:A	EFCSN-FACTEUR-2026	EFCSN — FACTEUR €5m grant	2026-03-31	https://efcsn.com/funding-opportunities/efcsn-eu-grant-facteur/
INV-045	INV-045_INVESTIGATION.md	SRC-006	◈	fam:A	EFCSN-DATABASE-GRANTS-2026	EFCSN — Database Grants	2026-07-29	https://efcsn.com/funding-opportunities/efcsn-database-grants/
INV-045	INV-045_INVESTIGATION.md	SRC-007	◈	fam:B	EC-FACTCHECK-CALL-2025	European Commission — €5m call European Network of Fact-Checkers	2025-04-01	https://digital-strategy.ec.europa.eu/en/news/commission-launches-eu5-million-call-strengthen-european-fact-checking-network
INV-045	INV-045_INVESTIGATION.md	SRC-008	◈	fam:B	EC-FACTCHECK-VISIBILITY-2025	European Commission — €1.6m visibility call	2025-04-30	https://digital-strategy.ec.europa.eu/en/funding/boosting-visibility-fact-checking-content-europe
INV-045	INV-045_INVESTIGATION.md	SRC-009	◈	fam:C	EDMO-FACTCHECKING	EDMO — Fact-checking activities	2026-09-07	https://edmo.eu/areas-of-activities/fact-checking/
INV-045	INV-045_INVESTIGATION.md	SRC-010	◈	fam:D	HADEA-EDMO-2026-CALL	HaDEA — DIGITAL-2026 EDMO hubs call	2025-10-09	https://ec.europa.eu/info/funding-tenders/opportunities/docs/2021-2027/digital/wp-call/2026/call-fiche_digital-2026-bestuse-tech-edmo-09_en.pdf
INV-045	INV-045_INVESTIGATION.md	SRC-011	◈	fam:E	IFCN-COMMITMENTS	IFCN — Code commitments	2026-09-07	https://ifcncodeofprinciples.poynter.org/the-commitments
INV-045	INV-045_INVESTIGATION.md	SRC-012	◈	fam:E	IFCN-BENEFITS	IFCN — Signatory benefits	2026-09-07	https://www.ifcncodeofprinciples.poynter.org/signatory-benefits
INV-045	INV-045_INVESTIGATION.md	SRC-013	◈	fam:E	IFCN-APPLICATION	IFCN — Application and complaints process	2026-09-07	https://ifcncodeofprinciples.poynter.org/application-process
