id,workstream,title,status,priority,type,mode,coverage,utility,dependencies,parent,merged_into,gate,object_question,scope,corpus_refs,truth_engine,renard,result_path,next_action
INV-086,W7,"Plateaux d’experts et pluralisme artificiel : sélection, cadrage, composition et fenêtres d’Overton",MERGED,P1,MERGED,MERGED,SUBSTANTIAL_PRIOR,HIGH,,INV-085,INV-085,N/A,,,A008:208733314.la-fabrique-de-la-menace-comment;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,Traité comme axe/cas dans INV-085; aucun run séparé.
INV-087,W7,"Sondages comme technologie d’influence : formulation, publication, horse-race politics, effets d’entraînement",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A059:191154925.pourquoi-les-electeurs-francais-votent,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-088,W7,Fact-checking comme infrastructure de qualification : consolidation des enquêtes existantes,BLOCKED,P1,SYNTHESIS,SYNTHESIS,SUBSTANTIAL_PRIOR,HIGH,INV-045;INV-079;INV-089;INV-090;INV-091,,,DEPENDENCIES_DONE,,,A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A072:186844276.tristan-mendes-france-la-machine,NOT_RUN,UNDECIDED,,Attendre les investigations constitutives ; synthétiser seulement les deltas probatoires.
INV-089,W7,Trusted flaggers et intermédiaires de modération : pouvoir sans responsabilité directe,BACKLOG,P1,CASE,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,INV-088,,PILOT_VALIDATED,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A071:186904003.larchitecture-de-la-censure-europeenne;A074:186286764.ce-que-macron-appelle-protection,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-090,W7,"Shadow banning, démonétisation, déréférencement et friction algorithmique : existence, fréquence, recours",BACKLOG,P1,CASE,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,INV-088,,PILOT_VALIDATED,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A071:186904003.larchitecture-de-la-censure-europeenne;A097:180580808.pravda-quand-lelysee-ironise-sur;A098:180481861.quand-lelysee-attaque-un-journaliste,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-091,W7,Moteurs de recherche et recommandation : structuration de l’exposition politique sans produire de contenu,BACKLOG,P1,CASE,DEEPEN,PARTIAL,HIGH,,INV-088,,PILOT_VALIDATED,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A020:199655242.le-numerique-colonise-70-des-donnees;A071:186904003.larchitecture-de-la-censure-europeenne,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-092,W7,"IA générative, deepfakes et opérations d’influence automatisées : changement d’échelle réel ou panique anticipatoire ?",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-093,W8,"Financement des campagnes françaises : argent, prêts, micro-partis, prestations, contournements possibles",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_1523,"Comment les campagnes électorales françaises sont-elles effectivement financées et contrôlées — dons, prêts, micro-partis, mandataires, prestations, dépenses de campagne et flux connexes —, quelles irrégularités ou contournements sont juridiquement documentés, et jusqu’où peut-on relier un flux financier à un avantage politique, une violation, une sanction ou un effet sans convertir anomalie comptable, proximité ou prêt en fraude ou corruption ?","France, 2012–2026, priorité élections présidentielle, législatives et européennes lorsque les données CNCCFP, juridictionnelles ou comptables sont comparables. Tracer source des fonds, véhicule juridique, bénéficiaire, prestation/dépense, règles applicables, contrôle, décision, recours et conséquence. Distinguer don, prêt, prestation, dette, micro-parti, dépense tierce et avantage en nature. Exclure le financement étranger comme objet principal, traité par INV-094/INV-140, sauf lorsqu’il éclaire une règle ou un mécanisme français. Une irrégularité comptable n’est pas en soi une fraude; rejet ou réformation de comptes n’établit pas une corruption; financement n’établit pas commandement politique.",A003:210245443.limpossible-rassemblement;A039:198659211.opposition-controlee-anatomie-dun;A101:180309272.ladieu-aux-partis-du-diagnostic-de,DELIVERY_PASS_R3P1,NO,INV-093_RUN_HANDOFF.md,NONE — CLOSED; regulated multi-channel financing and graded controls established; upstream individual-fund origin gap remains; route terminal delta to INV-095 and INV-102; recheck only on material primary origin-of-funds or causal evidence.
INV-094,W8,Financement étranger direct ou indirect des partis et candidats européens,CLOSED,P1,CASE,DEEPEN,PARTIAL,HIGH,,INV-093,,CORE_MISSION_RECLASSIFIED_2026-09-07_1933,"Dans quels cas et par quels mécanismes des fonds ou avantages d’origine étrangère atteignent-ils directement ou indirectement des partis ou candidats européens, comment l’origine bénéficiaire et les véhicules intermédiaires sont-ils établis, et quelles preuves permettent de distinguer financement légal ou illégal, contournement, commandement politique et effet électoral ?","France/Europe 2012–2026, priorité aux cas où un parti ou candidat reçoit un prêt, don, avantage en nature, prestation, garantie ou soutien financier attribuable à une source étrangère, directement ou via un véhicule intermédiaire. Tracer source et bénéficiaire réel, véhicule, transfert, base juridique, déclaration/contrôle, décision/sanction, coordination ou tasking éventuel et effet. Complément d’INV-093 (financement domestique réglementé) et d’INV-140 (espace électoral indirect hors partis/candidats). Gardes : foreign funding != interference ; funding != command ; loan != donation ; intermediary != concealed principal ; illegality != electoral effect ; sanction != result changed.",A116:180061326.qui-a-vraiment-la-tete-dans-le-sable;A119:180052771.qui-est-vraiment-louis-duclos,DELIVERY_PASS_R3P1,NO,INV-094_RUN_HANDOFF.md,"NONE — CLOSED; route terminal delta to INV-095; recheck only on material beneficial-owner, contract/counterparty, judicial/prosecutorial or causal evidence."
INV-095,W8,"Sélection des candidats avant l’élection : partis, financeurs, réseaux, médias, grandes écoles et cooptation",BLOCKED,P1,SYNTHESIS,SYNTHESIS,SUBSTANTIAL_PRIOR,HIGH,INV-093;INV-094;INV-119;INV-081,,,DEPENDENCIES_DONE,,,A003:210245443.limpossible-rassemblement;A014:202848231.lecart-legalitelegitimite-la-signature;A036:199422722.la-caste-parasite-qui-gouverne-la;A039:198659211.opposition-controlee-anatomie-dun;A053:193017697.comment-la-richesse-verrouille-le;A068:187674415.le-triangle-de-la-capture-le-mecanisme;A101:180309272.ladieu-aux-partis-du-diagnostic-de,NOT_RUN,UNDECIDED,,Attendre les investigations constitutives ; synthétiser seulement les deltas probatoires.
INV-096,W8,Microtargeting électoral et données personnelles en France/UE,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A071:186904003.larchitecture-de-la-censure-europeenne;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-097,W8,"Bots, faux comptes, astroturfing et amplification artificielle pendant les élections",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A004:210182384.lingerence-sans-mesure;A013:203962785.un-geyser-de-6-metres-a-clichy-autopsie;A071:186904003.larchitecture-de-la-censure-europeenne,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-098,W8,"Achat de votes, clientélisme et redistribution électoraliste : formes modernes et réalité française",BACKLOG,P1,PRIMARY,GREENFIELD,NEW,HIGH,,,,PILOT_VALIDATED,,,,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-099,W8,"Fraude électorale réelle versus industrie de l’accusation de fraude : fréquence, mécanismes, vérifiabilité",BACKLOG,P1,PRIMARY,GREENFIELD,NEW,HIGH,,,,PILOT_VALIDATED,,,,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-100,W8,Annulation ou neutralisation judiciaire/administrative d’une élection : Roumanie et comparaisons internationales,CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_0829,"Dans quels cas, sur quelles bases juridiques et avec quel niveau de preuve une juridiction ou une autorité administrative peut-elle annuler, invalider ou neutraliser une élection, une candidature ou un résultat au nom d’irrégularités, d’ingérence, de financement, de désinformation ou de sécurité, et comment distinguer remède institutionnel normal, erreur, effet politique et instrumentalisation démontrée ?","France/Europe 2015–2026 avec la Roumanie comme cas central et comparateurs uniquement s’ils sont juridiquement et procéduralement comparables. Tracer base juridique, faits retenus, origine et qualité des preuves, standard de preuve, calendrier, contradictoire, décision, recours, effet sur la compétition et preuve éventuelle d’intention. Séparer accusation d’ingérence, constat juridictionnel, annulation légale, effet électoral et instrumentalisation. INV-143 traite séparément le timing préélectoral.",A006:209222653.du-narratif-a-lingerence-le-seuil;A057:192293819.la-democratie-en-cage,DELIVERY_PASS_R3P1,NO,INV-100_RUN_HANDOFF.md,NONE — CLOSED; route terminal delta to INV-102 and INV-129; recheck only on material judicial/declassified/causal evidence.
INV-101,W8,"Référendum, RIC et accès du peuple à la décision : qui peut initier la question ?",DEFERRED,P1,DEFER_CONTEXT,DEFER,SUBSTANTIAL_PRIOR,HIGH,,,,ARTICLE_NEEDS_DEMOCRATIC_ALTERNATIVES,,,A003:210245443.limpossible-rassemblement;A007:206399715.le-peuple-nexiste-que-sur-convocation;A010:205911763.le-verrou-invisible-anatomie-du-ric;A022:199655164.le-verrou-28-recours-au-493-57-dabstention;A037:199049245.le-changement-de-regime-pourquoi;A038:199724760.le-peuple-est-le-seul-souverain-le;A057:192293819.la-democratie-en-cage;A101:180309272.ladieu-aux-partis-du-diagnostic-de,NOT_RUN,UNDECIDED,,Réactiver seulement si l’article traite explicitement des alternatives institutionnelles.
INV-102,W8,"Consentement sans choix réel : verrou institutionnel, offre politique, abstention, vote stratégique et légitimité",BLOCKED,P1,SYNTHESIS,SYNTHESIS,SUBSTANTIAL_PRIOR,HIGH,INV-093;INV-095;INV-098;INV-099;INV-100,,,DEPENDENCIES_DONE,,,A003:210245443.limpossible-rassemblement;A007:206399715.le-peuple-nexiste-que-sur-convocation;A010:205911763.le-verrou-invisible-anatomie-du-ric;A014:202848231.lecart-legalitelegitimite-la-signature;A022:199655164.le-verrou-28-recours-au-493-57-dabstention;A037:199049245.le-changement-de-regime-pourquoi;A038:199724760.le-peuple-est-le-seul-souverain-le;A041:198170736.le-paradoxe-francais-66-de-colere;A057:192293819.la-democratie-en-cage;A059:191154925.pourquoi-les-electeurs-francais-votent;A101:180309272.ladieu-aux-partis-du-diagnostic-de,NOT_RUN,UNDECIDED,,Attendre les investigations constitutives ; synthétiser seulement les deltas probatoires.
INV-103,W9,Défiance institutionnelle française : mesurer précisément qui n’est plus cru et pourquoi,CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,INV-071_PILOT_REVIEW_COMPLETE,"Comment la confiance et la défiance se distribuent-elles réellement entre institutions en France, comment ont-elles évolué, et quelles causes sont soutenues par des preuves plutôt que par de simples corrélations ?","France, 2010–2026 avec focus 2020–2026. Séparer institutions politiques nationales, locales, médias, justice, police/armée, santé et démocratie comme régime. Examiner séries temporelles, comparateurs, déterminants et limites causales ; éviter l’agrégat vague 'défiance envers les institutions'.",A010:205911763.le-verrou-invisible-anatomie-du-ric;A014:202848231.lecart-legalitelegitimite-la-signature;A021:199655311.la-justice-fantome-020-du-pib-86;A022:199655164.le-verrou-28-recours-au-493-57-dabstention;A041:198170736.le-paradoxe-francais-66-de-colere;A057:192293819.la-democratie-en-cage;A059:191154925.pourquoi-les-electeurs-francais-votent;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A106:180194877.407-mensonges-lautopsie-dun-systeme,DELIVERY_PASS_R3P1,NO,INV-103_RUN_HANDOFF.md,NONE — CLOSED after post-run review; RENARD NO; causal upgrades require new identified designs/data.
INV-104,W9,Mensonge institutionnel → défiance → vulnérabilité à la manipulation : la boucle causale existe-t-elle ?,BLOCKED,P1,SYNTHESIS,SYNTHESIS,SUBSTANTIAL_PRIOR,HIGH,INV-103;INV-106;INV-107;INV-111;INV-112,,,DEPENDENCIES_DONE,,,A008:208733314.la-fabrique-de-la-menace-comment;A014:202848231.lecart-legalitelegitimite-la-signature;A041:198170736.le-paradoxe-francais-66-de-colere;A065:189043675.la-machine-a-silence;A072:186844276.tristan-mendes-france-la-machine;A077:185893876.budget-2026-larchitecture-du-mensonge;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A097:180580808.pravda-quand-lelysee-ironise-sur;A098:180481861.quand-lelysee-attaque-un-journaliste;A106:180194877.407-mensonges-lautopsie-dun-systeme;A111:180120693.macron-et-la-paix-en-ukraine-ce-que,NOT_RUN,UNDECIDED,,Attendre les investigations constitutives ; synthétiser seulement les deltas probatoires.
INV-105,W9,"Autorité, conformisme et obéissance : ce que Milgram, Asch et recherches contemporaines permettent réellement d’extrapoler",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A052:193239406.oak-island-le-mecanisme-de-capture;A070:187237034.de-lombre-des-cavernes-a-lecran-lumineux;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-106,W9,"Peur et production de menace : terrorisme, guerre, pandémie, climat, immigration, cybermenaces",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A008:208733314.la-fabrique-de-la-menace-comment;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A013:203962785.un-geyser-de-6-metres-a-clichy-autopsie;A058:191802696.la-guerre-des-autres;A071:186904003.larchitecture-de-la-censure-europeenne;A075:186127641.limpasse-persique-pourquoi-loccident;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A090:181766389.les-telegraphistes-de-la-terreur;A104:180261963.democratie-rare-en-temps-de-guerre-82a;A105:180223640.larmee-potemkine-quand-le-spectre,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-107,W9,Moral panics et politiques publiques : comment un événement devient urgence collective,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A008:208733314.la-fabrique-de-la-menace-comment;A013:203962785.un-geyser-de-6-metres-a-clichy-autopsie;A075:186127641.limpasse-persique-pourquoi-loccident;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A096:180734703.abattage-massif-en-savoie-la-france,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-108,W9,"Identité politique, tribalisme et raisonnement motivé : pourquoi les faits seuls échouent",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A059:191154925.pourquoi-les-electeurs-francais-votent;A069:187436825.darwin-et-evolution-enquete-sur-les;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-109,W9,"Illusory truth, répétition et familiarité : limites réelles du pouvoir propagandiste",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A008:208733314.la-fabrique-de-la-menace-comment;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-110,W9,"Learned helplessness, efficacité politique et résignation démocratique",CONDITIONAL,P1,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,HIGH,INV-103,,,EMPIRICAL_POLITICAL_EFFICACY_GAP,,,A041:198170736.le-paradoxe-francais-66-de-colere;A052:193239406.oak-island-le-mecanisme-de-capture;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,N’activer qu’en reformulant vers efficacité politique/résignation avec littérature empirique contemporaine.
INV-111,W9,Économie de l’indignation : médias et plateformes transforment-ils la colère en produit plutôt qu’en action ?,BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A008:208733314.la-fabrique-de-la-menace-comment;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A065:189043675.la-machine-a-silence;A072:186844276.tristan-mendes-france-la-machine;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-112,W9,"Complotisme comme symptôme, marché et instrument politique : causes réelles, exploitations et erreurs institutionnelles",BACKLOG,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A008:208733314.la-fabrique-de-la-menace-comment;A059:191154925.pourquoi-les-electeurs-francais-votent;A069:187436825.darwin-et-evolution-enquete-sur-les;A072:186844276.tristan-mendes-france-la-machine;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-113,W10,"Franc-maçonnerie : sociologie des réseaux, accès, cooptation et décisions démontrables",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A055:192483249.ce-nest-pas-du-satanisme-cest-une;A010:205911763.le-verrou-invisible-anatomie-du-ric,NOT_RUN,UNDECIDED,,"Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-114,W10,"Le Siècle : composition, circulation des élites, accès et influence démontrable",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A036:199422722.la-caste-parasite-qui-gouverne-la;A055:192483249.ce-nest-pas-du-satanisme-cest-une,NOT_RUN,UNDECIDED,,"Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-115,W10,"Bilderberg : participants, agenda, réseaux, mythes et effets réellement traçables",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A055:192483249.ce-nest-pas-du-satanisme-cest-une,NOT_RUN,UNDECIDED,,"Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-116,W10,"WEF / Young Global Leaders : sélection, réseaux, idées, trajectoires et limites des inférences de contrôle",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A044:194695720.larchitecture-a-luvre;A054:192726440.le-vampire-de-la-croissance;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-117,W10,"French-American Foundation / Young Leaders : réseau transatlantique, carrières et influence démontrable",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A036:199422722.la-caste-parasite-qui-gouverne-la;A090:181766389.les-telegraphistes-de-la-terreur,NOT_RUN,UNDECIDED,,"Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-118,W10,CFR / Trilateral Commission / réseaux transatlantiques : influence intellectuelle versus coordination politique,CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,NEW,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,,NOT_RUN,UNDECIDED,,"Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-119,W10,"Grandes écoles, ENA/INSP, Inspection des finances : reproduction, circulation et concentration des élites administratives",BACKLOG,P2,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A014:202848231.lecart-legalitelegitimite-la-signature;A036:199422722.la-caste-parasite-qui-gouverne-la;A053:193017697.comment-la-richesse-verrouille-le;A068:187674415.le-triangle-de-la-capture-le-mecanisme,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-120,W10,"Finance et banques : lobbying, revolving doors, dépendance réglementaire et pouvoir de marché sur la décision publique",BACKLOG,P2,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A034:199653976.la-dette-instrumentalisee-3-200-milliards;A035:199655748.largent-qui-disparait-80-a-100-milliards;A046:194422681.le-leviathan-de-verre;A053:193017697.comment-la-richesse-verrouille-le;A054:192726440.le-vampire-de-la-croissance;A062:190192234.le-grand-manege-de-la-depossession;A083:183424330.lagonie-du-souverain-la-singularite;A089:182308074.france-2025-lanatomie-dune-feodalite,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-121,W10,"Industrie pharmaceutique : lobbying, expertise, recherche, régulation, médias et conflits d’intérêts",BACKLOG,P2,PRIMARY,DEEPEN,PARTIAL,MEDIUM,,,,PILOT_VALIDATED,,,A001:212538645.qui-fact-checke-les-fact-checkers;A043:194966421.la-constellation-davril;A045:194518266.lingenierie-de-lenclos;A056:192351575.le-reseau-qui-nous-facture;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A089:182308074.france-2025-lanatomie-dune-feodalite;A095:180851146.france-2025-larchitecture-de-lenfer,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-122,W10,"Industrie de défense : commandes publiques, lobbying, think tanks, médias et politique étrangère",BACKLOG,P2,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A023:199655095.la-defense-rongee-449-md-sans-munitions;A058:191802696.la-guerre-des-autres;A063:189855247.le-sanctuaire-inverse-comment-la;A075:186127641.limpasse-persique-pourquoi-loccident;A083:183424330.lagonie-du-souverain-la-singularite;A090:181766389.les-telegraphistes-de-la-terreur;A105:180223640.larmee-potemkine-quand-le-spectre;A107:180162835.service-militaire-volontaire-ce-que;A115:180081515.ukraine-ce-que-hayer-trump-et-zelenskyy,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-123,W10,"Big Tech : lobbying, infrastructures, modération, données, dépendance étatique et pouvoir normatif",BACKLOG,P2,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,,,A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A020:199655242.le-numerique-colonise-70-des-donnees;A067:188810196.le-gulag-digital-surveilles-a-100;A071:186904003.larchitecture-de-la-censure-europeenne;A074:186286764.ce-que-macron-appelle-protection;A109:180129975.leurope-construit-elle-un-credit-40d;A110:180128122.leurope-construit-elle-un-credit,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-124,W10,"Debanking, paiements, sanctions et accès financier comme infrastructure privée/publique de coercition",BACKLOG,P2,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A067:188810196.le-gulag-digital-surveilles-a-100;A083:183424330.lagonie-du-souverain-la-singularite;A087:182502562.la-justice-spectrale-lere-du-bannissement;A109:180129975.leurope-construit-elle-un-credit-40d;A110:180128122.leurope-construit-elle-un-credit,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-125,W10,"Infrastructures numériques critiques et souveraineté : cloud, hébergement, données, câbles, puces, extraterritorialité et dépendance comme leviers de pouvoir",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A020:199655242.le-numerique-colonise-70-des-donnees,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
